_id,telegramId,gameId,headquarter.level,$SEYA
671dff5cb93060885e3ea926,b2260382854,931372212,14,10000
671dff67b93060885e3ea92e,b4639910323,172155985,14,10000
671dff6ab93060885e3ea930,b2617613252,656283336,14,10000
671dff72b93060885e3ea936,b8393022063,911838302,14,10000
671e00fc0e2e5886312d32d2,b5783559837,436151225,14,10000
671e00fe0e2e5886312d32dd,b3541008244,920467643,14,10000
671e01020e2e5886312d32e8,b8290919978,456350863,14,10000
671e010d0e2e5886312d3314,b6590887503,138615682,14,10000
671e01100e2e5886312d331f,b7612280167,785202733,14,10000
671e01210e2e5886312d3356,b5525993847,531094299,14,10000
671e01d10e2e5886312d33cf,b7815345182,703008925,14,10000
671e01e20e2e5886312d3411,b6659878592,494136272,14,10000
671e01eb0e2e5886312d3432,b5847015592,759100667,14,10000
671e01ed0e2e5886312d343d,b2554807112,728156186,14,10000
671e01f00e2e5886312d3448,b1408198078,923074066,14,10000
671e01fa0e2e5886312d3453,b5321861513,885603014,14,10000
671e02b50e2e5886312d3474,b1840886674,411675250,14,10000
671e02bb0e2e5886312d348a,b8700916264,257233231,14,10000
671e02c40e2e5886312d34ab,b8006285036,852773372,14,10000
671e02c70e2e5886312d34b6,b4486056979,280269886,14,10000
671e02ce0e2e5886312d34cc,b4394312773,158734824,14,10000
671e02e20e2e5886312d350e,b9680172614,199898774,14,10000
671e02e60e2e5886312d3519,b9301850816,796951723,14,10000
671e02ec0e2e5886312d352f,b3176009257,146861294,14,10000
671e03fb0e2e5886312d353a,b3798605785,802549295,14,10000
671e04100e2e5886312d357c,b7431395569,751558027,14,10000
671e041a0e2e5886312d35a8,b6390638455,287042684,14,10000
671e041d0e2e5886312d35b3,b7751433473,353924107,14,10000
671e04230e2e5886312d35c9,b6422295124,264865551,14,10000
671e04290e2e5886312d35df,b6083932867,153060001,14,10000
671e042f0e2e5886312d35f5,b5609152647,600878601,14,10000
671efc0e86d0f3aa8f892f9f,b4975017937,668784118,14,10000
671efc2286d0f3aa8f892fe1,b9286451023,159854374,14,10000
671efc2586d0f3aa8f892fec,b8268053885,370256623,14,10000
671efc2986d0f3aa8f892ff7,b2981977988,484693571,14,10000
671efc2d86d0f3aa8f893002,b5234517006,951154294,14,10000
671efc3686d0f3aa8f893023,b2919054477,905177183,14,10000
671efc4286d0f3aa8f893044,b6153570779,837364638,14,10000
671f07f786d0f3aa8f89307b,b3226911784,273096185,14,10000
671f080286d0f3aa8f8930a7,b1223580756,900583130,14,10000
671f080886d0f3aa8f8930bd,b6012635452,386130277,14,10000
671f080b86d0f3aa8f8930c8,b1956158126,687132838,14,10000
671f080e86d0f3aa8f8930d3,b1117096642,906059695,14,10000
671f081186d0f3aa8f8930de,b1653547005,607510556,14,10000
671f081786d0f3aa8f8930f4,b1544964309,526406542,14,10000
671f081c86d0f3aa8f8930ff,b4668241565,298210725,14,10000
671f082a86d0f3aa8f893136,b9830576703,943089841,14,10000
671f0a1886d0f3aa8f893178,b6292113225,467408984,14,10000
671f0a2586d0f3aa8f893199,b2059714113,690581777,14,10000
671f0a2886d0f3aa8f8931a4,b3405735815,561453612,14,10000
671f0a3886d0f3aa8f8931d0,b5898939004,605889813,14,10000
671f0a3c86d0f3aa8f8931db,b5328431825,973006215,14,10000
671f0a3f86d0f3aa8f8931e6,b8172067378,632141825,14,10000
671f0b1b86d0f3aa8f893207,b3745806607,931549722,14,10000
671f0b2186d0f3aa8f89321d,b8286934239,968189808,14,10000
671f0b2386d0f3aa8f893228,b6647254165,177912445,14,10000
671f0b2786d0f3aa8f893233,b7234758109,789588048,14,10000
671f0b2b86d0f3aa8f89323e,b7886568138,960578332,14,10000
671f0b3386d0f3aa8f89325f,b5235473655,602658134,14,10000
671f0b3686d0f3aa8f89326a,b3197811636,931706048,14,10000
671f0b3986d0f3aa8f893275,b5086952155,880324582,14,10000
671f0b4486d0f3aa8f8932a1,b5200784578,266717471,14,10000
671f0bab86d0f3aa8f8932cd,b3484880156,248810474,14,10000
671f0bbd86d0f3aa8f8932e3,b4176318786,977779216,14,10000
671f0bc086d0f3aa8f8932ee,b9362151554,643111483,14,10000
671f0bdc86d0f3aa8f893346,b7889332397,424750632,14,10000
671f0bdf86d0f3aa8f893351,b4774887007,994814884,14,10000
671f0bec86d0f3aa8f893388,b2077972215,293060171,14,10000
671f0bfb86d0f3aa8f8933a9,b8790396214,262126709,14,10000
671f0ceb86d0f3aa8f8933b4,b8529749486,508049791,14,10000
671f0cee86d0f3aa8f8933bf,b6057990244,803517018,14,10000
671f0cf186d0f3aa8f8933ca,b6335416607,686434168,14,10000
671f0cf786d0f3aa8f8933e0,b1207025936,851280081,14,10000
671f0cfd86d0f3aa8f8933f6,b1384735968,920455673,14,10000
671f0cff86d0f3aa8f893401,b1609658267,251356299,14,10000
671f0d0286d0f3aa8f89340c,b1904844655,479140421,14,10000
671f0d1386d0f3aa8f893443,b3704636178,839858894,14,10000
671f0d1c86d0f3aa8f893464,b3283094885,837324803,14,10000
671f0d1f86d0f3aa8f89346f,b8020568254,973337073,14,10000
671f0dab86d0f3aa8f893485,b6768222713,872852157,14,10000
671f0db086d0f3aa8f893490,b7677315846,990015382,14,10000
671f0db386d0f3aa8f89349b,b5598104497,477887714,14,10000
671f0dbb86d0f3aa8f8934a6,b1278119243,492608990,14,10000
671f0dc286d0f3aa8f8934bc,b6052798977,628056411,14,10000
671f0dc486d0f3aa8f8934c7,b2170346315,832555540,14,10000
671f0dcd86d0f3aa8f8934e8,b1354379893,721559676,14,10000
671f0dd686d0f3aa8f893509,b5830512615,746514874,14,10000
671f0dda86d0f3aa8f893514,b6207368503,874337981,14,10000
671f0de086d0f3aa8f89352a,b6156686096,638060306,14,10000
671f0df386d0f3aa8f89354b,b2499309046,267996591,14,10000
671f0e5386d0f3aa8f893577,b7651165344,687553189,14,10000
671f0e6086d0f3aa8f8935ae,b9176410966,449825825,14,10000
671f0e6286d0f3aa8f8935b9,b9372129678,348810319,14,10000
671f0e6586d0f3aa8f8935c4,b8995173116,334989796,14,10000
671f0e6d86d0f3aa8f8935e5,b8040094836,817002817,14,10000
671f0e7986d0f3aa8f893611,b8048988526,783102077,14,10000
671f0e7c86d0f3aa8f89361c,b8408143729,297099224,14,10000
671f0f0e86d0f3aa8f893627,b4057357746,253640350,14,10000
671f0f1186d0f3aa8f893632,b3660901236,122022244,14,10000
671f0f1386d0f3aa8f89363d,b3490780549,951437133,14,10000
671f0f1686d0f3aa8f893648,b1206088695,267324244,14,10000
671f0f2086d0f3aa8f893669,b3601738287,356968111,14,10000
671f0f2686d0f3aa8f89367f,b9601135933,827260586,14,10000
671f0f2c86d0f3aa8f893695,b8510967295,534044776,14,10000
671f0f2f86d0f3aa8f8936a0,b7763747687,810437608,14,10000
671f0f3386d0f3aa8f8936ab,b7070530474,651876573,14,10000
671f0fe786d0f3aa8f89370e,b1521083367,884969876,14,10000
671f0ff286d0f3aa8f893724,b7799488278,415812474,14,10000
671f0fff86d0f3aa8f893750,b4052995898,825043011,14,10000
671f100386d0f3aa8f89375b,b6618560046,443156673,14,10000
671f100c86d0f3aa8f89377c,b4875453348,263421264,14,10000
671f101c86d0f3aa8f8937b3,b9894101386,826727528,14,10000
671f107086d0f3aa8f8937c9,b5688966342,547838014,14,10000
671f107386d0f3aa8f8937d4,b3588517548,766153851,14,10000
671f108586d0f3aa8f893816,b2064108175,823412769,14,10000
671f108886d0f3aa8f893821,b6925042918,189911476,14,10000
671f13a886d0f3aa8f893842,b4170550816,539442245,14,10000
671f13ad86d0f3aa8f893858,b9425989177,944889715,14,10000
671f13b786d0f3aa8f893879,b2995611327,400199641,14,10000
671f13c386d0f3aa8f8938a5,b4914192374,148034074,14,10000
671f13dc86d0f3aa8f8938d1,b9452697948,195278349,14,10000
671f145d86d0f3aa8f893913,b1284095516,686293029,14,10000
671f146386d0f3aa8f893929,b5858088198,292395229,14,10000
671f146b86d0f3aa8f89394a,b7235825622,586389426,14,10000
671f147b86d0f3aa8f89398c,b9453350955,617703151,14,10000
671f166986d0f3aa8f893a05,b1122739275,876987522,14,10000
671f167286d0f3aa8f893a26,b8035911828,212578233,14,10000
671f168386d0f3aa8f893a47,b9361717758,155569631,14,10000
671f169086d0f3aa8f893a7e,b7585611438,503833711,14,10000
671f16a386d0f3aa8f893a9f,b7023039523,738985468,14,10000
671f175b86d0f3aa8f8aef58,b9692801292,940850568,14,10000
671f176586d0f3aa8f8aef79,b3805192125,221637602,14,10000
671f177186d0f3aa8f8aefa5,b2425367236,723098099,14,10000
671f177986d0f3aa8f8aefb0,b3713710098,528630287,14,10000
671f19bc86d0f3aa8f8aefbb,b3686748558,378624204,14,10000
671f19ca86d0f3aa8f8aeffd,b5414851385,821251607,14,10000
671f19cf86d0f3aa8f8af013,b2674847715,127398207,14,10000
671f19d286d0f3aa8f8af01e,b5500917038,537389981,14,10000
671f19d586d0f3aa8f8af029,b6657592378,619789619,14,10000
671f19e286d0f3aa8f8af04a,b8981887864,742757890,14,10000
671f1a8186d0f3aa8f8af08c,b3933024266,263159840,14,10000
671f1a9486d0f3aa8f8af0ce,b8129713559,591093386,14,10000
671f1a9c86d0f3aa8f8af0ef,b7202182046,464056773,14,10000
671f1b4486d0f3aa8f8af13c,b6349921414,312352611,14,10000
671f1b4786d0f3aa8f8af147,b5315958805,146737222,14,10000
671f1b4986d0f3aa8f8af152,b4583788797,636482855,14,10000
671f1db586d0f3aa8f8af15d,b6263542439,973248150,14,10000
671f1dc486d0f3aa8f8af194,b2274695535,610009984,14,10000
671f1dca86d0f3aa8f8af1aa,b2513257526,792786212,14,10000
671f1dd886d0f3aa8f8af1e1,b3033979954,294290526,14,10000
671f1ddb86d0f3aa8f8af1ec,b1418712984,711012252,14,10000
671f1ddd86d0f3aa8f8af1f7,b7002544184,593760195,14,10000
671f1de086d0f3aa8f8af202,b6175941105,861509365,14,10000
671f1de986d0f3aa8f8af223,b5823410795,236651680,14,10000
671f1e6486d0f3aa8f8af239,b7391396486,203926489,14,10000
671f1e7086d0f3aa8f8af265,b3097792277,648371751,14,10000
671f1e7386d0f3aa8f8af270,b3991373283,752041180,14,10000
671f1e7e86d0f3aa8f8af29c,b2479120407,465327358,14,10000
671f1f3186d0f3aa8f8af30a,b9949702585,207585864,14,10000
671f1f3386d0f3aa8f8af315,b8692466565,966454671,14,10000
671f1f3686d0f3aa8f8af320,b1545111527,247009437,14,10000
671f1f4086d0f3aa8f8af34c,b2244914658,666178298,14,10000
671f1f4386d0f3aa8f8af357,b8836775947,145001989,14,10000
671f1f4586d0f3aa8f8af362,b9493474747,227053887,14,10000
671f1f5686d0f3aa8f8af3a4,b4772645708,334364577,14,10000
671f1f5f86d0f3aa8f8af3c5,b2048072375,747963443,14,10000
671f381086d0f3aa8f8af407,b2006197764,522434065,14,10000
671f381b86d0f3aa8f8af433,b5297921726,566772398,14,10000
671f382186d0f3aa8f8af449,b4655058375,860793118,14,10000
671f382b86d0f3aa8f8af46a,b6094952806,396658229,14,10000
671f382e86d0f3aa8f8af475,b8724430797,228730786,14,10000
671f389786d0f3aa8f8af4ac,b6816786708,656654665,14,10000
671f38b086d0f3aa8f8af504,b2127669255,575372015,14,10000
671f38b686d0f3aa8f8af51a,b1968082177,887259275,14,10000
671f38bf86d0f3aa8f8af53b,b6185075846,444303676,14,10000
671f38ca86d0f3aa8f8af567,b1468150874,907638969,14,10000
671f392e86d0f3aa8f8af57d,b2381835126,640904647,14,10000
671f393386d0f3aa8f8af593,b5255466176,993710789,14,10000
671f393686d0f3aa8f8af59e,b7554260417,935547311,14,10000
671f394086d0f3aa8f8af5bf,b4062238626,741450337,14,10000
671f394886d0f3aa8f8af5e0,b9587112715,285091295,14,10000
671f394b86d0f3aa8f8af5eb,b6215675212,703084266,14,10000
671f394d86d0f3aa8f8af5f6,b8244753775,424332377,14,10000
671f395386d0f3aa8f8af60c,b8801824093,155149357,14,10000
671f395c86d0f3aa8f8af62d,b6269374404,525857355,14,10000
671f3f3f86d0f3aa8f8af649,b3376769984,524752137,14,10000
671f3f4286d0f3aa8f8af654,b2897708036,710101451,14,10000
671f3f4e86d0f3aa8f8af680,b4501520045,548617216,14,10000
671f3f5b86d0f3aa8f8af6a1,b6230913382,659503208,14,10000
671f3f6086d0f3aa8f8af6ac,b3386943167,199553747,14,10000
671f3f6686d0f3aa8f8af6b7,b6991326659,639528092,14,10000
671f3f7186d0f3aa8f8af6d8,b6193030588,120654875,14,10000
671f3f7486d0f3aa8f8af6e3,b4864045607,895503397,14,10000
671f3f7d86d0f3aa8f8af704,b5270000742,631699429,14,10000
671f3f8f86d0f3aa8f8af70f,b9224721658,678171771,14,10000
671f3f9286d0f3aa8f8af71a,b5588256796,368689979,14,10000
671f403d86d0f3aa8f8af746,b8967346577,119216563,14,10000
671f404d86d0f3aa8f8af788,b7179313117,474116581,14,10000
671f405886d0f3aa8f8af7b4,b6374234404,527447332,14,10000
671f406086d0f3aa8f8af7d5,b3050967827,289372919,14,10000
671f406386d0f3aa8f8af7e0,b5449251316,449596497,14,10000
671f406886d0f3aa8f8af7f6,b8435808317,529767865,14,10000
671f406b86d0f3aa8f8af801,b6564469316,680705413,14,10000
671f40ee86d0f3aa8f8af817,b7020624398,348884235,14,10000
671f4d405d02566ffb848dce,b9454471813,988840995,14,10000
671f4d465d02566ffb848de4,b6019824628,871304543,14,10000
671f4d495d02566ffb848def,b1835430647,950504200,14,10000
671f4e025d02566ffb848e3c,b2634626378,771335369,14,10000
671f4e055d02566ffb848e47,b7847000535,224739414,14,10000
671f4e0e5d02566ffb848e5d,b3936635418,950968715,14,10000
671f4e1b5d02566ffb848e73,b4403580285,743019078,14,10000
671f4e305d02566ffb848e7e,b6284587075,734902292,14,10000
671f4e425d02566ffb848e94,b1115968615,688076132,14,10000
671f4e4b5d02566ffb848eb5,b2586437704,232513501,14,10000
671f4e4d5d02566ffb848ec0,b3276728217,942022595,14,10000
671f4e585d02566ffb848eec,b8079567405,747034423,14,10000
671f4e5b5d02566ffb848ef7,b5397017669,696542836,14,10000
671f4e5f5d02566ffb848f02,b1188728056,343638686,14,10000
671f4ecc5d02566ffb848f39,b2575878224,519369232,14,10000
671f4ed35d02566ffb848f5a,b9488360387,138246420,14,10000
671f4ed65d02566ffb848f65,b4729975156,372241166,14,10000
671f4ed85d02566ffb848f70,b6783278046,510204467,14,10000
671f4ee05d02566ffb848f91,b5857619456,758646604,14,10000
671f4ee35d02566ffb848f9c,b9222781152,808102882,14,10000
671f4ee55d02566ffb848fb2,b4265591726,373071785,14,10000
671f4eeb5d02566ffb848fc8,b2958087054,409533256,14,10000
671f4f615d02566ffb84900a,b5614308157,158221309,14,10000
671f4f675d02566ffb849020,b6816532625,808555174,14,10000
671f4f7b5d02566ffb849062,b7111085672,238262505,14,10000
671f4f7e5d02566ffb84906d,b3168878934,737282440,14,10000
671f4f825d02566ffb849078,b8075616382,537000559,14,10000
671f4f8f5d02566ffb84908e,b2982497024,945704004,14,10000
671f4f915d02566ffb849099,b9669941513,217983032,14,10000
671f52c95d02566ffb8490d0,b8491007045,202012677,14,10000
671f52ce5d02566ffb8490e6,b7282625365,663677287,14,10000
671f52d65d02566ffb849107,b4248441517,809415843,14,10000
671f52d95d02566ffb849112,b8742873488,596136246,14,10000
671f52f75d02566ffb849175,b7607588416,570284273,14,10000
671f53625d02566ffb84918b,b9489944237,555554498,14,10000
671f536b5d02566ffb8491a1,b5360471908,349678551,14,10000
671f537d5d02566ffb8491ac,b1043769204,703780389,14,10000
671f538b5d02566ffb8491e3,b3796363247,593655154,14,10000
671f53985d02566ffb84921a,b7700444236,953481934,14,10000
6720647fee9204b64d6a3d92,b6831643974,443106697,14,10000
6720649fee9204b64d6a3e00,b9150395528,916315524,14,10000
67206522ee9204b64d6a3e9a,b8840974542,781641920,14,10000
67206537ee9204b64d6a3ee7,b8620425028,450950068,14,10000
672065ceee9204b64d6a3f1e,b7226759864,932895933,14,10000
672065daee9204b64d6a3f4a,b5696042996,269796350,14,10000
672065e4ee9204b64d6a3f76,b1636255707,943080142,14,10000
672065faee9204b64d6a3fce,b2351757419,255033843,14,10000
6720665cee9204b64d6a4010,b4512724355,893410107,14,10000
6720666eee9204b64d6a4052,b1283519417,289701373,14,10000
67206677ee9204b64d6a4073,b3228970986,502990759,14,10000
67206680ee9204b64d6a4094,b8863968786,668962963,14,10000
672066e4ee9204b64d6a40d6,b3897548637,568865302,14,10000
672066f7ee9204b64d6a4118,b3330089240,528334250,14,10000
67206700ee9204b64d6a412e,b8124309034,637734607,14,10000
672067b9ee9204b64d6a4186,b9332725075,629261401,14,10000
672067c6ee9204b64d6a41b2,b5248074995,486931577,14,10000
672067ccee9204b64d6a41c8,b2022897937,452585237,14,10000
672067d1ee9204b64d6a41de,b8807970353,402766768,14,10000
672067d7ee9204b64d6a41f4,b3162210353,550117009,14,10000
672067ddee9204b64d6a420a,b2479977985,253643468,14,10000
672067e2ee9204b64d6a4220,b7891406928,100392071,14,10000
672067efee9204b64d6a424c,b7520244143,469156780,14,10000
6720685bee9204b64d6a4299,b9789935609,767417657,14,10000
6720686dee9204b64d6a42db,b5715738741,304131230,14,10000
6720687cee9204b64d6a4312,b2121035432,540055883,14,10000
67206980ee9204b64d6a4396,b2727660365,980653490,14,10000
67206987ee9204b64d6a43ac,b6227499607,927044964,14,10000
67206a76ee9204b64d6a4425,b5018168927,145617111,14,10000
67206a84ee9204b64d6a4451,b3557729473,768500639,14,10000
67206a8cee9204b64d6a4467,b5451600312,239393821,14,10000
67206b45ee9204b64d6a4517,b4516855960,689589488,14,10000
67206b4aee9204b64d6a452d,b3674128419,915263851,14,10000
67206b5fee9204b64d6a457a,b2065300450,655908832,14,10000
67206bdcee9204b64d6a45c7,b4198969395,387861405,14,10000
67206cf7ee9204b64d6a4656,b1278630098,573463925,14,10000
67206d0cee9204b64d6a4698,b7215900894,779905602,14,10000
67206da5ee9204b64d6a473d,b1212915077,259889943,14,10000
67206dabee9204b64d6a4753,b4600376013,182886463,14,10000
67206dbbee9204b64d6a4795,b7354506072,390526168,14,10000
67206e0dee9204b64d6a47c5,b6177081941,417482769,14,10000
67206e1bee9204b64d6a47fc,b7586139563,541892140,14,10000
67206e77ee9204b64d6a4834,b8142365940,115662554,14,10000
67208eddee9204b64d6a4a38,b5545591834,930264097,14,10000
67208f3bee9204b64d6c0908,b7540730025,847742307,14,10000
67208f3eee9204b64d6c0913,b7922233650,361550761,14,10000
67208f46ee9204b64d6c0934,b4075590818,894312059,14,10000
67208f5eee9204b64d6c098c,b1045305154,876960682,14,10000
6720900fee9204b64d6c0a05,b3049931968,884563974,14,10000
67209015ee9204b64d6c0a1b,b9061021674,904573012,14,10000
6720907fee9204b64d6c0a94,b1287775677,187490270,14,10000
67209096ee9204b64d6c0aec,b2426285371,431635257,14,10000
67209173ee9204b64d6c0baa,b8469408566,322132616,14,10000
6720980cee9204b64d6c0c4f,b3850075530,464595990,14,10000
67209818ee9204b64d6c0c7b,b2720166839,970395424,14,10000
67209820ee9204b64d6c0c9c,b1213890695,395553071,14,10000
67209826ee9204b64d6c0cb2,b4614674806,871272057,14,10000
6720982bee9204b64d6c0cc8,b3235401270,473649227,14,10000
672098b0ee9204b64d6c0d2b,b8908232942,283558029,14,10000
672098c7ee9204b64d6c0d83,b5983691027,579504481,14,10000
672098d6ee9204b64d6c0dc5,b9453215724,338833217,14,10000
67209a1cee9204b64d6c0e33,b9077672788,654395871,14,10000
67209a23ee9204b64d6c0e49,b5086433618,216928828,14,10000
67209a3eee9204b64d6c0ea1,b1682718322,928718327,14,10000
67209a8fee9204b64d6c0ec2,b6947198704,874915102,14,10000
67209a93ee9204b64d6c0ee3,b6437237160,174425789,14,10000
67209a9cee9204b64d6c0f25,b3040030828,877592712,14,10000
67209aabee9204b64d6c0f88,b9960697107,794452407,14,10000
67209b0dee9204b64d6c0f9e,b9950652966,725557355,14,10000
67209b18ee9204b64d6c0feb,b4091177278,155303738,14,10000
67209b25ee9204b64d6c1038,b5015750641,276646373,14,10000
67209b28ee9204b64d6c104e,b9852792398,369188133,14,10000
67209bb9ee9204b64d6c1090,b3107826866,573109602,14,10000
67209bbcee9204b64d6c109b,b5663407009,526570222,14,10000
67209bc2ee9204b64d6c10b1,b8035742503,918574222,14,10000
67209bcfee9204b64d6c10f3,b2922169052,406550284,14,10000
67209c3bee9204b64d6c1161,b3624609367,574939273,14,10000
67209c4bee9204b64d6c11ae,b4879721494,586369442,14,10000
67209c4fee9204b64d6c11b9,b7727222486,505836966,14,10000
67209c52ee9204b64d6c11cf,b7248941352,675779792,14,10000
6720a546ee9204b64d6c1211,b1087212558,724560615,14,10000
6720a549ee9204b64d6c121c,b3160186140,211370270,14,10000
6720a549ee9204b64d6c1227,b8198015871,155095964,14,10000
6720a5dcee9204b64d6c1345,b8795197746,399062968,14,10000
6720a5e5ee9204b64d6c1371,b9252502076,142533907,14,10000
6720a5eeee9204b64d6c13b3,b4923425342,727077619,14,10000
6720a5f0ee9204b64d6c13be,b8384856017,784498287,14,10000
6720a5f3ee9204b64d6c13d4,b4654321701,309952132,14,10000
6720a5f4ee9204b64d6c13df,b7941899881,657929889,14,10000
6720a656ee9204b64d6c1421,b9394366457,772426014,14,10000
6720a661ee9204b64d6c1479,b4870114755,801417972,14,10000
6720a669ee9204b64d6c149a,b3498071308,472673327,14,10000
6720a669ee9204b64d6c149b,b6048476280,648690168,14,10000
6720a6c0ee9204b64d6c14bb,b4124443624,453620880,14,10000
6720a6d5ee9204b64d6c1534,b8224443578,285124676,14,10000
6720a6d8ee9204b64d6c154a,b6338647355,410845623,14,10000
6720a73aee9204b64d6c15a4,b4869111890,113799691,14,10000
6721a373ee9204b64d6c15e9,b9936551681,534147469,14,10000
6721a3b2ee9204b64d6c1699,b2005720104,919828079,14,10000
6721a4c7ee9204b64d6c171d,b9382740961,825693921,14,10000
6721a57eee9204b64d6c17ac,b4734190596,688156462,14,10000
6721a58eee9204b64d6c180f,b5178635822,118751718,14,10000
6721a58eee9204b64d6c181a,b6602089355,321998886,14,10000
6721a85cee9204b64d6c1959,b9268346580,607636946,14,10000
6721a85cee9204b64d6c1964,b7985873855,831141925,14,10000
6721ac8bee9204b64d6c1ba0,b8572429244,180790519,14,10000
6721ada7ee9204b64d6c1c24,b1372958912,745122815,14,10000
6721ada7ee9204b64d6c1c2f,b7075984270,159591359,14,10000
6721e3f4ee9204b64d6c1f7e,b5957802240,798232440,14,10000
6721e3f4ee9204b64d6c1f89,b1323714248,735829246,14,10000
6721ea02ee9204b64d6c225f,b9712037386,574671337,14,10000
6721eab6ee9204b64d6c230f,b6579136639,216474923,14,10000
6721ede8ee9204b64d6c2490,b8164314622,356093581,14,10000
6721edeeee9204b64d6c24b1,b3311861143,789884125,14,10000
6721f078ee9204b64d6c2724,b6859507891,820018055,14,10000
6721f078ee9204b64d6c272f,b4021415286,759304648,14,10000
6721f2b1ee9204b64d6c27be,b5827648461,526518713,14,10000
6721f2b2ee9204b64d6c27c9,b6471702545,731319714,14,10000
6721f321ee9204b64d6c286e,b3680633573,649212801,14,10000
6721f321ee9204b64d6c2879,b8130024953,579348445,14,10000
6721f331ee9204b64d6c28dc,b1008943440,437834432,14,10000
6721f48bee9204b64d6c2929,b8838323511,804055698,14,10000
6721f48cee9204b64d6c2934,b2590147531,289633374,14,10000
67223beaee9204b64d6dee90,b4689540128,340532748,14,10000
67223e26321b40e4b722a5fd,b4223646049,312617546,14,10000
67223e36321b40e4b722a676,b2572489271,919796969,14,10000
67223eb4321b40e4b722a6e4,b3109472451,176519539,14,10000
67223efb321b40e4b722a731,b1362680355,668645924,14,10000
672277ea321b40e4b722a9ba,b7339419740,969479881,14,10000
672277eb321b40e4b722a9c5,b2070914096,433535657,14,10000
672277f7321b40e4b722aa12,b2535310266,552987528,14,10000
672277f7321b40e4b722aa1d,b1228338359,606170983,14,10000
6722f5e1c8b565691112dec9,b2591636310,441308882,14,10000
6722ffaec8b565691112e55c,b1449018546,142803622,14,10000
672340dfc8b565691112eaf2,b7146653977,420517309,14,10000
67111d2bc6ce77dbb9a48d77,1012484242,281241800,13,10000
67133a14628b19ccc4770f47,931744645,983765128,13,10000
6713737d399eac3bb6e5eebb,7059876644,647224848,13,10000
6713a3f754be8b92cc1dca48,7076658533,591162811,13,10000
6713f8ce54be8b92cc21e3f9,5347963591,631215089,13,10000
67144e9754be8b92cc2b2197,6492074845,464137714,13,10000
671468cf54be8b92cc2dc33a,6783526818,165865184,13,10000
67149f8f2143364fbb0224bf,6777259736,641021586,13,10000
671511392143364fbb104b2f,6078582172,614132541,13,10000
67153af6a06526f2b5a19aee,1484919864,100553241,13,10000
671618422c260066d5fb840d,1518024032,956826634,13,10000
671625882c260066d5fd39ca,1666187866,621983372,13,10000
6716592788b110ec103022fd,5561869160,282036772,13,10000
67169475d741ca6631a309aa,b1099802721,230015443,13,10000
67169a64d741ca6631a309e0,b2966931311,620478603,13,10000
6717456aff9afb01328440a9,b8480723741,156974625,13,10000
6717461bff9afb01328440bd,b9528866254,903011605,13,10000
6717468aff9afb01328440c9,b9134706374,533557879,13,10000
671746b2ff9afb01328440cd,b3741972011,994490405,13,10000
67175911ff9afb01328440db,b9617040581,410053852,13,10000
671759e4ff9afb01328440e1,b6413407551,964154821,13,10000
67175b79ff9afb01328440e5,b4576481591,679343540,13,10000
67175be4ff9afb01328440ed,b2281459046,178928026,13,10000
67175e8dff9afb01328440fd,b8889922912,420038641,13,10000
67175f13ff9afb0132844105,b2858827844,452109294,13,10000
67176170ff9afb013284410d,b1958563395,216677519,13,10000
671761c5ff9afb0132844115,b7647211991,147751448,13,10000
67176a17ff9afb013284412d,b1320775301,697322421,13,10000
67176afcff9afb0132844135,b3511396553,840798320,13,10000
6717d1fcff9afb0132844195,b2717890453,917830402,13,10000
6717d1ffff9afb0132844197,b6740441071,177244286,13,10000
6717d64dff9afb01328441a3,b1494643171,949917185,13,10000
67186d54d1ef0d7c09a9117a,b3797151851,791700961,13,10000
67187261d1ef0d7c09a9119e,b9224765291,632085634,13,10000
67187398d1ef0d7c09a911aa,b5727441921,387518522,13,10000
67187604d1ef0d7c09a911d4,b7548757291,747093975,13,10000
67187610d1ef0d7c09a911dc,b5856275083,725730694,13,10000
67187932d1ef0d7c09a911fc,b7381501672,725287497,13,10000
67187a47d1ef0d7c09a91210,b1348957911,265668020,13,10000
67187a54d1ef0d7c09a91218,b8464190891,178033617,13,10000
67187a56d1ef0d7c09a9121a,b6527723315,337864717,13,10000
67187a59d1ef0d7c09a9121c,b9125837561,278313454,13,10000
67187c15d1ef0d7c09a91230,b2791018031,494126931,13,10000
6718abc3d1ef0d7c09a91250,b6972444631,324874949,13,10000
6718af41d1ef0d7c09a9125a,b2947185271,229559230,13,10000
6718af4dd1ef0d7c09a91262,b2974857331,560242299,13,10000
6718af54d1ef0d7c09a91266,b3274294421,969492239,13,10000
6718c464d1ef0d7c09a9f644,b4886240611,659701688,13,10000
6719c4884d9b45c63120dc2c,b8882824461,727740967,13,10000
6719c4dd4d9b45c63120dc34,b8983670266,979433864,13,10000
6719f2274d9b45c63120dc82,b5115449342,635538368,13,10000
6719f3a14d9b45c63120dc92,b2575674341,885971289,13,10000
6719ff894d9b45c63120dcde,b5905496091,784307317,13,10000
6719fff04d9b45c63120dce4,b7190615412,828828337,13,10000
671a003c4d9b45c63120dcf6,b1238650991,232451058,13,10000
671a01074d9b45c63120dd0c,b1794792491,884240199,13,10000
671a01244d9b45c63120dd1e,b1330680791,164264250,13,10000
671a01344d9b45c63120dd26,b8987194371,472602016,13,10000
671a02214d9b45c63120dd40,b3008993741,545666255,13,10000
671a03d44d9b45c63120dd7a,b5858282492,682634857,13,10000
